#,CraftType,RecipeLevelTable,Item{Result},Amount{Result},Item{Ingredient}[0],Amount{Ingredient}[0],Item{Ingredient}[1],Amount{Ingredient}[1],Item{Ingredient}[2],Amount{Ingredient}[2],Item{Ingredient}[3],Amount{Ingredient}[3],Item{Ingredient}[4],Amount{Ingredient}[4],Item{Ingredient}[5],Amount{Ingredient}[5],Item{Ingredient}[6],Amount{Ingredient}[6],Item{Ingredient}[7],Amount{Ingredient}[7],Item{Ingredient}[8],Amount{Ingredient}[8],Item{Ingredient}[9],Amount{Ingredient}[9],CanQuickSynth,CanHq
30908,4,110,9304,1,8155,1,9359,1,5289,1,5338,2,9356,3,0,0,0,0,0,0,17,2,16,2,True,True
30909,5,110,9305,1,8155,1,9359,1,5330,1,5288,2,9356,3,0,0,0,0,0,0,18,2,16,2,True,True
30910,4,110,9306,1,8155,1,9359,1,5289,1,5338,2,9356,3,0,0,0,0,0,0,17,2,16,2,True,True
30911,5,110,9485,1,9362,3,9359,1,5187,1,5204,1,0,0,0,0,0,0,0,0,18,2,16,2,True,True
30912,5,110,9486,1,9362,5,9359,1,5190,1,5288,1,5338,1,0,0,0,0,0,0,18,2,16,2,True,True
30913,5,110,9487,1,9362,3,9359,1,7609,1,5338,1,0,0,0,0,0,0,0,0,18,2,16,2,True,True
30914,5,110,9488,1,9362,5,9359,1,7609,1,5288,1,5338,1,0,0,0,0,0,0,18,2,16,2,True,True
30915,4,110,9489,1,9361,1,9359,1,5377,2,7608,1,5338,1,0,0,0,0,0,0,17,2,16,2,True,True
30916,4,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,2,True,True
30917,3,90,9510,1,9522,1,9521,1,5262,1,0,0,0,0,0,0,0,0,0,0,16,2,14,1,False,True
30918,0,90,9511,1,9523,1,9518,2,5526,1,0,0,0,0,0,0,0,0,0,0,16,2,15,1,False,True
30919,2,90,9512,1,9524,1,9521,1,5374,1,0,0,0,0,0,0,0,0,0,0,15,2,17,1,False,True
30920,1,90,9513,1,9525,1,9518,2,5284,1,0,0,0,0,0,0,0,0,0,0,14,2,17,1,False,True
30921,4,90,9514,1,9526,1,9519,2,5486,1,0,0,0,0,0,0,0,0,0,0,17,2,16,1,False,True
30922,6,90,9515,1,9527,1,7951,1,5272,1,0,0,0,0,0,0,0,0,0,0,19,2,18,1,False,True
30923,7,90,9516,1,9528,1,7916,1,4861,1,4853,1,4830,1,4831,1,0,0,0,0,14,2,19,1,False,True
30924,5,90,9517,1,9529,1,9519,2,5336,1,5491,1,0,0,0,0,0,0,0,0,18,2,16,1,False,True
30925,0,90,10100,1,10112,3,7596,1,7590,1,0,0,0,0,0,0,0,0,0,0,16,3,15,2,False,True
30926,1,90,10101,1,10113,3,7597,1,7588,1,0,0,0,0,0,0,0,0,0,0,14,3,17,2,False,True
30927,2,90,10102,1,10114,3,7597,1,7588,1,0,0,0,0,0,0,0,0,0,0,15,3,17,2,False,True
30928,3,90,10103,1,10115,3,7601,1,5262,1,5260,1,0,0,0,0,0,0,0,0,16,3,14,2,False,True
30929,4,90,10104,1,10116,3,7599,1,7591,1,0,0,0,0,0,0,0,0,0,0,17,3,16,2,False,True
30930,5,90,10105,1,10117,3,7600,1,7620,1,0,0,0,0,0,0,0,0,0,0,18,3,16,2,False,True
30931,6,90,10106,1,10118,3,7598,1,5562,2,0,0,0,0,0,0,0,0,0,0,19,3,18,2,False,True
30932,7,90,10107,1,10119,3,7605,1,4841,1,4777,4,4829,2,0,0,0,0,0,0,14,3,19,2,False,True
30933,6,90,9373,1,5120,1,6154,1,5274,1,0,0,0,0,0,0,0,0,0,0,19,3,18,2,True,True
30934,6,55,7059,3,5547,2,5537,2,8146,1,8149,1,0,0,0,0,0,0,0,0,13,3,12,2,True,False
30935,6,110,10086,3,10093,2,10096,2,9376,1,0,0,0,0,0,0,0,0,0,0,19,2,18,2,True,True
30936,5,110,10052,1,8155,1,9359,1,5330,1,5338,2,9356,3,0,0,0,0,0,0,18,2,16,2,True,True
30937,2,110,9082,1,9376,2,8147,1,9358,2,8029,1,5288,1,0,0,0,0,0,0,15,2,17,2,True,True
30938,1,110,9083,1,9376,1,8147,2,9358,3,9359,1,5068,1,0,0,0,0,0,0,14,2,17,2,True,True
30939,1,110,9084,1,9376,3,8147,3,9358,3,9361,2,7606,1,0,0,0,0,0,0,14,2,17,2,True,True
30940,1,110,9085,1,9376,3,8147,3,9358,3,5377,2,5192,1,0,0,0,0,0,0,14,2,17,2,True,True
30941,0,110,9086,1,9376,3,8147,3,5377,3,9358,2,5069,1,0,0,0,0,0,0,16,2,15,2,True,True
30942,0,110,9087,1,9376,3,8147,3,5377,3,9358,2,5187,1,0,0,0,0,0,0,16,2,15,2,True,True
30943,1,110,9088,1,9376,3,8147,3,9358,3,9360,2,5069,1,0,0,0,0,0,0,14,2,17,2,True,True
30944,0,110,9089,1,9376,3,8147,3,5377,3,9360,2,5188,1,0,0,0,0,0,0,16,2,15,2,True,True
30945,0,110,9090,1,9376,3,8147,3,5377,3,9360,2,5191,1,0,0,0,0,0,0,16,2,15,2,True,True
30946,6,110,9091,1,9376,3,8147,3,9373,1,9358,3,9361,2,0,0,0,0,0,0,19,2,18,2,True,True
30947,6,110,9092,1,9376,3,8147,3,9373,1,5377,3,9361,2,0,0,0,0,0,0,19,2,18,2,True,True
30948,3,110,9032,1,9376,1,8147,2,9360,3,5190,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
30949,3,110,9033,1,9376,1,8147,2,9360,3,5190,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
30950,3,110,9034,1,9376,1,8147,2,9360,3,5188,1,7609,1,0,0,0,0,0,0,16,2,14,2,True,True
30951,3,110,9035,1,9376,1,8147,2,9360,3,5190,1,5069,1,0,0,0,0,0,0,16,2,14,2,True,True
30952,3,110,9048,1,9376,1,8147,2,9360,3,5187,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
30953,3,110,9049,1,9376,1,8147,2,9360,3,5187,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
30954,3,110,9050,1,9376,1,8147,2,9360,3,5187,1,7609,1,0,0,0,0,0,0,16,2,14,2,True,True
30955,3,110,9051,1,9376,1,8147,2,9360,3,5187,1,5069,1,0,0,0,0,0,0,16,2,14,2,True,True
30956,3,110,9058,1,9376,1,8147,2,9360,3,5191,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
30957,3,110,9059,1,9376,1,8147,2,9360,3,5191,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
30958,3,110,9060,1,9376,1,8147,2,9360,3,5191,1,7609,1,0,0,0,0,0,0,16,2,14,2,True,True
30959,3,110,9061,1,9376,1,8147,2,9360,3,5191,1,5069,1,0,0,0,0,0,0,16,2,14,2,True,True
30960,3,110,9068,1,9376,1,8147,2,9360,3,5189,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
30961,3,110,9069,1,9376,1,8147,2,9360,3,5189,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
30962,3,110,9070,1,9376,1,8147,2,9360,3,5189,1,7609,1,0,0,0,0,0,0,16,2,14,2,True,True
30963,3,110,9071,1,9376,1,8147,2,9360,3,5189,1,5069,1,0,0,0,0,0,0,16,2,14,2,True,True
30964,3,110,9078,1,9376,1,8147,2,9360,3,5192,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
30965,3,110,9079,1,9376,1,8147,2,9360,3,5192,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
30966,3,110,9080,1,9376,1,8147,2,9360,3,5192,1,7609,1,0,0,0,0,0,0,16,2,14,2,True,True
30967,3,110,9081,1,9376,1,8147,2,9360,3,5192,1,5069,1,0,0,0,0,0,0,16,2,14,2,True,True
30968,0,160,10349,1,12657,3,5998,6,12583,3,12592,2,8149,4,0,0,0,0,0,0,16,2,15,1,False,False
30969,0,150,10350,1,12258,1,5998,4,12583,3,12521,2,8149,4,0,0,0,0,0,0,16,2,15,1,False,False
30970,0,160,10351,1,12259,1,5998,4,12583,3,12522,2,8150,5,0,0,0,0,0,0,16,2,15,1,False,False
30971,0,70,10373,1,10335,1,10386,5,0,0,0,0,0,0,0,0,0,0,0,0,10,5,9,5,True,False
30972,0,150,10609,1,12583,1,12526,3,12566,1,5508,1,0,0,0,0,0,0,0,0,16,2,15,1,True,True
30973,0,150,10615,1,12583,2,12586,1,12522,3,12596,1,12530,1,0,0,0,0,0,0,16,2,15,1,True,True
30974,0,150,10639,1,12583,2,12586,1,12522,1,12562,1,12545,2,12608,1,0,0,0,0,16,2,15,1,True,True
30975,0,150,11914,1,12583,1,12586,2,12522,2,12592,1,0,0,0,0,0,0,0,0,16,2,15,1,True,True
30976,0,180,11930,1,12584,2,12523,1,12540,2,12938,2,8150,3,0,0,0,0,0,0,16,2,15,2,True,True
30977,0,180,11938,1,12584,3,12530,3,12938,2,8150,3,0,0,0,0,0,0,0,0,16,2,15,2,True,True
30978,0,180,12013,1,12584,2,7017,1,12940,1,8150,2,0,0,0,0,0,0,0,0,16,2,15,2,True,True
30979,0,180,12016,1,12584,2,7017,1,12939,1,8150,2,0,0,0,0,0,0,0,0,16,2,15,2,True,True
30980,0,180,12022,1,12584,1,7017,1,12939,1,8150,1,0,0,0,0,0,0,0,0,16,2,15,2,True,True
30981,0,160,12055,1,12648,1,12649,1,12583,3,7775,1,12937,1,0,0,0,0,0,0,4,99,-1,0,False,False
30982,0,160,12087,1,12653,3,12583,3,5330,3,12544,5,12522,2,0,0,0,0,0,0,16,2,15,1,False,False
30983,0,160,12104,1,12254,2,12583,5,12526,2,12522,2,9376,2,0,0,0,0,0,0,16,2,15,1,False,False
30984,0,180,12105,1,12255,2,12584,3,12583,2,12526,2,12522,2,9376,3,0,0,0,0,16,2,15,2,False,False
30985,0,139,12232,1,12221,3,5532,9,0,0,0,0,0,0,0,0,0,0,0,0,16,2,15,1,True,True
30986,0,180,12584,3,12583,2,12933,5,12606,1,0,0,0,0,0,0,0,0,0,0,16,2,15,2,True,True
30987,1,70,10373,1,10335,1,10386,5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11,5,True,False
30988,1,90,10408,1,8151,3,8147,10,6159,1,7607,3,5059,1,0,0,0,0,0,0,8,12,-1,0,False,True
30989,1,90,10409,1,8152,3,8147,10,6161,1,7607,3,5059,1,0,0,0,0,0,0,10,12,-1,0,False,True
30990,1,90,10411,1,8154,3,8147,10,7161,1,7607,3,5066,1,0,0,0,0,0,0,14,2,17,1,False,True
30991,1,110,10412,1,9376,3,8147,3,9358,3,9360,3,5068,1,0,0,0,0,0,0,14,2,17,2,True,True
30992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
30993,1,90,10470,1,8151,3,8147,10,6159,1,7607,3,5125,2,12611,1,0,0,0,0,8,12,-1,0,False,True
30994,1,90,10471,1,8152,3,8147,10,6161,1,7607,3,5125,2,12611,1,0,0,0,0,10,12,-1,0,False,True
30995,1,90,10472,1,8154,3,8147,10,7161,1,7607,3,5125,2,12611,1,0,0,0,0,14,2,17,1,False,True
30996,6,90,10473,1,8153,3,8147,10,6163,1,7807,10,5125,2,12611,1,0,0,0,0,11,12,-1,0,False,True
30997,1,110,10474,1,9376,3,8147,3,9358,4,9360,2,5125,3,12611,1,0,0,0,0,14,2,17,2,True,True
30998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
30999,1,150,10591,1,12526,3,12522,1,12583,1,5508,1,0,0,0,0,0,0,0,0,14,2,17,1,True,True
31000,1,150,10597,1,12526,3,12522,1,12590,1,12541,2,0,0,0,0,0,0,0,0,14,2,17,1,True,True
31001,1,150,10603,1,12526,2,12522,1,12583,1,12530,1,5508,1,0,0,0,0,0,0,14,2,17,1,True,True
31002,1,150,10621,1,12526,3,12583,1,12542,2,5508,1,0,0,0,0,0,0,0,0,14,2,17,1,True,True
31003,1,150,10627,1,12526,4,12525,2,12583,1,12566,1,5508,1,0,0,0,0,0,0,14,2,17,1,True,True
31004,1,150,10633,1,12526,2,12521,1,12583,2,12530,1,5127,3,12611,1,0,0,0,0,14,2,17,1,True,True
31005,1,150,11874,1,12526,3,12583,1,12530,1,0,0,0,0,0,0,0,0,0,0,14,2,17,1,True,True
31006,1,150,11878,1,12526,2,12566,1,5508,1,0,0,0,0,0,0,0,0,0,0,14,2,17,1,True,True
31007,1,150,11882,1,12526,2,12525,2,12566,1,12530,1,0,0,0,0,0,0,0,0,14,2,17,1,True,True
31008,1,150,11886,1,12522,2,12583,1,5066,2,12546,1,0,0,0,0,0,0,0,0,14,2,17,1,True,True
31009,1,150,11890,1,12522,2,12525,1,12521,1,5508,1,0,0,0,0,0,0,0,0,14,2,17,1,True,True
31010,1,150,11906,1,12526,3,12583,1,5508,1,12566,1,12530,1,0,0,0,0,0,0,14,2,17,1,True,True
31011,1,150,11910,1,12526,2,12521,1,12586,1,12566,1,0,0,0,0,0,0,0,0,14,2,17,1,True,True
31012,1,180,11918,1,12527,2,12584,1,5486,1,12938,2,8150,3,0,0,0,0,0,0,14,2,17,2,True,True
31013,1,180,11922,1,12527,2,12567,1,12938,2,8150,3,0,0,0,0,0,0,0,0,14,2,17,2,True,True
31014,1,180,11926,1,12527,3,12530,1,5486,1,12938,2,8150,3,0,0,0,0,0,0,14,2,17,2,True,True
31015,1,180,11934,1,12527,2,12584,1,12592,1,12938,2,8150,3,0,0,0,0,0,0,14,2,17,2,True,True
31016,1,180,11942,1,12527,2,12584,1,12938,2,8150,3,0,0,0,0,0,0,0,0,14,2,17,2,True,True
31017,1,180,11946,1,12527,2,12584,1,12540,1,12938,2,8150,3,0,0,0,0,0,0,14,2,17,2,True,True
31018,1,180,11950,1,12527,2,12584,1,5508,1,12938,2,8150,3,0,0,0,0,0,0,14,2,17,2,True,True
31019,1,180,11954,1,12527,2,12584,1,12540,1,12938,2,8150,3,0,0,0,0,0,0,14,2,17,2,True,True
31020,1,180,12527,3,12540,1,12526,2,5160,1,12931,5,0,0,0,0,0,0,0,0,14,2,17,2,True,True
31021,1,125,12913,1,12224,3,5530,9,5116,3,0,0,0,0,0,0,0,0,0,0,14,1,17,1,True,True
31022,2,136,2220,1,12524,3,12529,1,5068,1,12658,1,0,0,0,0,0,0,0,0,15,1,17,1,False,False
31023,2,70,10373,1,10335,1,10386,5,0,0,0,0,0,0,0,0,0,0,0,0,9,5,11,5,True,False
31024,2,150,10669,1,12526,3,12522,1,12583,1,12530,1,0,0,0,0,0,0,0,0,15,2,17,1,True,True
31025,2,148,10675,1,12526,2,12566,1,12530,1,12614,1,0,0,0,0,0,0,0,0,15,2,17,1,True,True
31026,2,180,10676,1,12527,3,12566,1,12522,1,12619,1,12938,2,0,0,0,0,0,0,15,2,17,2,True,True
31027,2,150,10682,1,12526,3,12566,1,12530,1,12614,2,0,0,0,0,0,0,0,0,15,2,17,1,True,True
31028,2,180,10683,1,12527,3,12567,1,12522,2,12619,2,12938,3,0,0,0,0,0,0,15,2,17,2,True,True
31029,2,150,10689,1,12526,2,12566,1,12530,1,12614,1,0,0,0,0,0,0,0,0,15,2,17,1,True,True
31030,2,180,10690,1,12527,3,12566,1,12522,1,12619,1,12939,2,0,0,0,0,0,0,15,2,17,2,True,True
31031,2,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,17,1,True,True
31032,2,150,10710,1,12526,2,12592,1,12530,1,12614,1,0,0,0,0,0,0,0,0,15,2,17,1,True,True
31033,2,180,10711,1,12527,3,12566,1,12522,1,12619,1,12940,2,0,0,0,0,0,0,15,2,17,2,True,True
31034,2,180,10718,1,12527,3,12566,1,12522,1,12617,1,12938,2,0,0,0,0,0,0,15,2,17,2,True,True
31035,2,150,10724,1,12526,2,12592,2,12522,1,12612,2,0,0,0,0,0,0,0,0,15,2,17,1,True,True
31036,2,180,10725,1,12527,3,12567,1,12522,2,12617,2,12938,3,0,0,0,0,0,0,15,2,17,2,True,True
31037,2,180,10732,1,12527,3,12566,1,12522,1,12617,1,12939,2,0,0,0,0,0,0,15,2,17,2,True,True
31038,2,150,10752,1,12526,2,12566,1,12522,1,12612,1,0,0,0,0,0,0,0,0,15,2,17,1,True,True
31039,2,180,10753,1,12527,3,12566,1,12522,1,12617,1,12940,2,0,0,0,0,0,0,15,2,17,2,True,True
31040,2,150,10920,1,12526,1,12522,1,12566,1,12616,1,0,0,0,0,0,0,0,0,15,2,17,1,True,True
31041,2,150,11898,1,12526,3,12522,1,12530,2,0,0,0,0,0,0,0,0,0,0,15,2,17,1,True,True
31042,2,150,11902,1,12526,3,12583,1,12530,1,0,0,0,0,0,0,0,0,0,0,15,2,17,1,True,True
31043,2,160,12058,1,13003,3,12651,5,5104,2,7775,1,12937,1,0,0,0,0,0,0,3,99,-1,0,False,False
31044,2,160,12062,1,12652,3,7966,1,5105,2,7775,1,12937,1,0,0,0,0,0,0,3,99,-1,0,False,False
31045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
31046,2,160,12082,1,12256,1,12525,4,12522,1,12591,2,0,0,0,0,0,0,0,0,15,2,17,1,False,False
31047,2,160,12083,1,12258,1,12526,4,12522,1,12564,2,0,0,0,0,0,0,0,0,15,2,17,1,False,False
31048,2,160,12106,1,12254,1,12526,4,12566,1,12522,1,9376,2,0,0,0,0,0,0,15,2,17,1,False,False
31049,2,180,12107,1,12255,1,12527,2,12526,2,12566,1,12522,1,9376,3,0,0,0,0,15,2,17,2,False,False
31050,2,180,12527,3,12540,1,12526,2,5160,1,12931,5,0,0,0,0,0,0,0,0,15,2,17,2,True,True
31051,2,125,12913,1,12224,3,5530,9,5116,3,0,0,0,0,0,0,0,0,0,0,15,1,17,1,True,True
31052,3,70,10373,1,10335,1,10386,5,0,0,0,0,0,0,0,0,0,0,0,0,10,5,8,5,True,False
31053,3,90,10532,1,8151,3,8147,10,6159,1,5069,3,5480,1,0,0,0,0,0,0,8,12,-1,0,False,True
31054,3,90,10533,1,8152,3,8147,10,6161,1,5069,3,5480,1,0,0,0,0,0,0,10,12,-1,0,False,True
31055,6,90,10534,1,8153,3,8147,10,6163,1,7807,10,5480,1,0,0,0,0,0,0,11,12,-1,0,False,True
31056,3,90,10535,1,8154,3,8147,10,7161,1,5069,3,5480,1,0,0,0,0,0,0,16,2,14,1,False,True
31057,3,110,10536,1,9376,3,8147,3,9358,2,9360,3,9361,1,9373,1,0,0,0,0,16,2,14,2,True,True
31058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
31059,3,150,10645,1,12522,2,12526,2,12583,1,12550,2,5507,1,0,0,0,0,0,0,16,2,14,1,True,True
31060,3,150,10663,1,12522,2,12521,2,12549,3,12603,1,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31061,3,150,10885,1,12522,2,12592,1,12521,1,12616,1,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31062,3,180,10886,1,12523,3,12566,1,12541,1,12621,1,12938,2,0,0,0,0,0,0,16,2,14,2,True,True
31063,3,180,10928,1,12523,3,12566,1,12549,1,12620,1,12938,2,0,0,0,0,0,0,16,2,14,2,True,True
31064,3,148,10969,1,12522,1,12547,1,12566,1,12614,1,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31065,3,150,10975,1,12522,2,12566,2,12548,2,12614,1,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31066,3,150,10981,1,12522,1,12548,3,12614,1,0,0,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31067,3,150,10987,1,12522,1,12548,1,12614,1,0,0,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31068,3,148,10993,1,12522,1,12547,1,12566,1,12612,1,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31069,3,150,10999,1,12522,2,12566,2,12548,2,12612,1,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31070,3,150,11005,1,12522,1,12548,3,12612,1,0,0,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31071,3,150,11011,1,12522,1,12548,1,12612,1,0,0,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31072,3,148,11017,1,12522,1,12547,1,12566,1,12613,1,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31073,3,150,11023,1,12522,2,12566,2,12548,2,12613,1,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31074,3,150,11029,1,12522,1,12548,3,12613,1,0,0,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31075,3,150,11035,1,12522,1,12548,1,12613,1,0,0,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31076,3,148,11041,1,12522,1,12547,1,12566,1,12616,1,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31077,3,150,11047,1,12522,2,12566,2,12548,2,12616,1,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31078,3,150,11053,1,12522,1,12548,3,12616,1,0,0,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31079,3,150,11059,1,12522,1,12548,1,12616,1,0,0,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31080,3,148,11065,1,12522,1,12547,1,12566,1,12615,1,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31081,3,150,11071,1,12522,2,12566,2,12548,2,12615,1,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31082,3,150,11077,1,12522,1,12548,3,12615,1,0,0,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31083,3,150,11083,1,12522,1,12548,1,12615,1,0,0,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31084,3,150,11894,1,12577,1,12526,1,12583,1,12561,1,0,0,0,0,0,0,0,0,16,2,14,1,True,True
31085,3,180,12019,1,12523,2,12606,1,12938,1,8150,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
31086,3,180,12031,1,12523,2,12606,1,12938,1,8150,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
31087,3,150,12108,1,12522,4,12644,1,12545,1,12521,1,8149,2,0,0,0,0,0,0,16,2,14,1,False,False
31088,3,150,12109,1,12522,4,12644,1,12544,1,12521,1,8149,2,0,0,0,0,0,0,16,2,14,1,False,False
31089,3,150,12111,1,12256,1,12522,3,12526,3,7009,10,12632,3,8149,4,0,0,0,0,16,2,14,1,False,False
31090,3,160,12112,1,12257,1,12522,5,12526,5,7009,15,12632,5,8150,5,0,0,0,0,16,2,14,1,False,False
31091,3,180,12523,3,12536,2,12522,1,5163,1,12932,5,0,0,0,0,0,0,0,0,16,2,14,2,True,True
31092,3,133,12912,1,12223,3,5261,9,0,0,0,0,0,0,0,0,0,0,0,0,16,1,14,1,True,True
31093,4,136,2650,1,12658,2,12590,1,12595,1,5068,1,0,0,0,0,0,0,0,0,17,1,16,1,False,False
31094,4,70,10373,1,10335,1,10386,5,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,5,True,False
31095,4,160,10388,1,12645,2,12646,1,12596,1,12522,1,12548,2,12937,2,0,0,0,0,17,2,16,1,True,True
31096,4,160,10389,1,12645,2,12596,1,12522,1,12937,1,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31097,4,160,10391,1,12645,2,12596,1,12522,1,5510,1,12937,1,0,0,0,0,0,0,17,2,16,1,True,True
31098,4,160,10395,1,12645,1,12646,1,12596,1,12522,1,12937,1,0,0,0,0,0,0,17,2,16,1,True,True
31099,4,160,10396,1,12645,2,12596,1,12522,1,5510,1,12937,1,0,0,0,0,0,0,17,2,16,1,True,True
31100,4,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,2,True,True
31101,4,180,10704,1,12567,3,12593,1,12596,2,12619,2,12940,3,0,0,0,0,0,0,17,2,16,2,True,True
31102,4,150,10717,1,12566,2,12522,2,12612,1,0,0,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31103,4,148,10731,1,12566,2,12592,1,12522,1,12612,1,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31104,4,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31105,4,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,2,True,True
31106,4,150,10745,1,12566,2,12592,2,12596,1,12612,2,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31107,4,180,10746,1,12567,3,12593,1,12596,2,12617,2,12940,3,0,0,0,0,0,0,17,2,16,2,True,True
31108,4,180,10760,1,12567,3,12596,2,12617,1,12938,2,0,0,0,0,0,0,0,0,17,2,16,2,True,True
31109,4,180,10767,1,12567,3,12593,1,12522,1,12544,2,12617,2,12938,3,0,0,0,0,17,2,16,2,True,True
31110,4,148,10773,1,12566,2,12522,1,12596,1,12612,1,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31111,4,180,10774,1,12567,3,12526,2,12617,1,12939,2,0,0,0,0,0,0,0,0,17,2,16,2,True,True
31112,4,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31113,4,150,10787,1,12566,3,12522,1,12596,1,12612,2,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31114,4,180,10788,1,12567,3,12593,1,12522,2,12617,2,12940,3,0,0,0,0,0,0,17,2,16,2,True,True
31115,4,150,10794,1,12566,2,12522,2,5510,1,12612,1,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31116,4,180,10795,1,12567,3,12526,2,12617,1,12940,2,0,0,0,0,0,0,0,0,17,2,16,2,True,True
31117,4,180,10802,1,12567,3,12526,1,12522,1,12618,1,12938,2,0,0,0,0,0,0,17,2,16,2,True,True
31118,4,180,10809,1,12567,3,12593,1,12522,2,12618,2,12938,3,0,0,0,0,0,0,17,2,16,2,True,True
31119,4,148,10815,1,12566,2,12522,1,12596,1,12613,1,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31120,4,180,10816,1,12567,3,12522,1,12562,1,12618,1,12939,2,0,0,0,0,0,0,17,2,16,2,True,True
31121,4,150,10829,1,12566,3,12522,1,12596,1,12613,2,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31122,4,150,10836,1,12566,2,12522,2,5510,1,12613,1,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31123,4,180,10837,1,12567,3,12592,2,12618,1,12940,2,0,0,0,0,0,0,0,0,17,2,16,2,True,True
31124,4,180,10844,1,12567,3,12596,2,12618,1,12938,2,0,0,0,0,0,0,0,0,17,2,16,2,True,True
31125,4,180,10851,1,12567,3,12593,1,12522,1,12545,2,12618,2,12938,3,0,0,0,0,17,2,16,2,True,True
31126,4,148,10857,1,12566,2,12522,1,12596,1,12613,1,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31127,4,180,10858,1,12567,3,12526,2,12618,1,12939,2,0,0,0,0,0,0,0,0,17,2,16,2,True,True
31128,4,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31129,4,150,10871,1,12566,3,12522,1,12596,1,12613,2,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31130,4,180,10872,1,12567,3,12593,1,12522,2,12618,2,12940,3,0,0,0,0,0,0,17,2,16,2,True,True
31131,4,150,10878,1,12566,2,12522,2,5510,1,12613,1,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31132,4,180,10879,1,12567,3,12526,2,12618,1,12940,2,0,0,0,0,0,0,0,0,17,2,16,2,True,True
31133,4,148,10899,1,12566,2,12522,1,12596,1,12616,1,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31134,4,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,1,True,True
31135,4,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,2,True,True
